Data_Hora,Dificuldade,Modo_EDS,Mobilidade,Classe,Fitness,HP,Atk,AtkSpd,MovSpd
2026-09-01 15:04:17,3,0,Lento,Balanceado,502.14,54,28,0.88,4.37
2026-09-01 15:04:17,3,0,Lento,Dano(GlassCannon),51.49,33,33,2.28,3.45
2026-09-01 15:04:17,3,0,Medio,Tank,640.92,69,22,1.80,5.08
2026-09-01 15:04:17,3,0,Medio,Balanceado,564.88,66,27,0.56,4.91
2026-09-01 15:04:17,3,0,Medio,Dano(GlassCannon),253.04,17,23,1.52,5.83
2026-09-01 15:04:17,3,0,Rapido,Tank,164.34,46,12,1.87,7.37
2026-09-01 15:04:17,3,0,Rapido,Balanceado,237.29,48,27,1.30,6.53
2026-09-01 15:04:17,3,0,Rapido,Dano(GlassCannon),0.10,18,36,1.00,7.09
2026-09-01 15:04:39,2,0,Lento,Tank,211.90,72,15,2.57,4.04
2026-09-01 15:04:39,2,0,Lento,Balanceado,255.23,29,27,2.33,4.43
2026-09-01 15:04:39,2,0,Lento,Dano(GlassCannon),249.52,15,30,1.81,4.35
2026-09-01 15:04:39,2,0,Medio,Tank,231.23,77,23,1.84,4.52
2026-09-01 15:04:39,2,0,Medio,Balanceado,247.41,51,24,1.71,4.52
2026-09-01 15:04:39,2,0,Medio,Dano(GlassCannon),218.55,15,23,2.03,4.66
2026-09-01 15:04:39,2,0,Rapido,Tank,162.25,110,15,1.10,6.74
2026-09-01 15:04:39,2,0,Rapido,Balanceado,192.35,37,14,2.17,6.54
2026-09-01 15:04:39,2,0,Rapido,Dano(GlassCannon),42.31,16,25,0.54,7.53
2026-09-01 15:05:16,1,0,Lento,Tank,218.71,86,25,2.28,2.52
2026-09-01 15:05:16,1,0,Lento,Balanceado,299.79,53,42,2.25,1.44
2026-09-01 15:05:16,1,0,Lento,Dano(GlassCannon),354.31,10,46,2.37,2.02
2026-09-01 15:05:16,1,0,Medio,Tank,156.95,94,19,1.72,4.88
2026-09-01 15:05:16,1,0,Medio,Balanceado,220.31,38,33,1.70,4.77
2026-09-01 15:07:11,3,0,Lento,Tank,231.32,104,7,1.79,3.37
2026-09-01 15:07:11,3,0,Lento,Balanceado,299.56,69,27,1.84,4.18
2026-09-01 15:07:11,3,0,Lento,Dano(GlassCannon),296.80,20,21,2.16,4.26
2026-09-01 15:07:11,3,0,Medio,Tank,665.76,76,16,1.53,4.53
2026-09-01 15:07:11,3,0,Medio,Balanceado,484.30,67,24,1.53,4.80
2026-09-01 15:07:11,3,0,Medio,Dano(GlassCannon),385.39,20,24,1.45,5.56
2026-09-01 15:07:11,3,0,Rapido,Tank,535.63,71,6,1.75,7.38
2026-09-01 15:07:11,3,0,Rapido,Balanceado,565.12,40,20,1.72,6.77
2026-09-01 15:07:11,3,0,Rapido,Dano(GlassCannon),178.24,29,32,0.97,6.64
2026-09-01 15:09:37,3,0,Lento,Tank,507.58,117,16,1.95,3.96
2026-09-01 15:09:37,3,0,Lento,Balanceado,413.50,36,31,1.68,4.44
2026-09-01 15:09:37,3,0,Lento,Dano(GlassCannon),360.04,26,38,1.35,3.55
2026-09-01 15:09:37,3,0,Medio,Tank,681.96,64,18,1.61,5.86
2026-09-01 15:09:37,3,0,Medio,Balanceado,607.62,55,21,1.38,5.43
2026-09-01 15:09:37,3,0,Medio,Dano(GlassCannon),508.90,15,22,1.96,5.01
2026-09-01 15:09:37,3,0,Rapido,Tank,137.84,41,14,1.57,7.29
2026-09-01 15:09:37,3,0,Rapido,Balanceado,254.47,59,21,1.34,6.90
2026-09-01 15:09:37,3,0,Rapido,Dano(GlassCannon),104.03,19,33,0.84,7.59
2026-09-01 15:12:16,3,0,Lento,Tank,361.21,145,26,1.03,3.92
2026-09-01 15:12:16,3,0,Lento,Balanceado,647.65,56,28,1.29,4.42
2026-09-01 15:12:16,3,0,Lento,Dano(GlassCannon),227.29,17,27,2.81,3.40
2026-09-01 15:12:16,3,0,Medio,Tank,491.67,99,10,1.62,6.34
2026-09-01 15:12:16,3,0,Medio,Balanceado,475.77,53,25,1.29,5.29
2026-09-01 15:12:16,3,0,Medio,Dano(GlassCannon),261.95,20,38,1.62,4.96
2026-09-01 15:12:16,3,0,Rapido,Tank,120.29,89,12,1.50,6.79
2026-09-01 15:12:16,3,0,Rapido,Balanceado,167.50,51,33,0.73,6.62
2026-09-01 15:12:16,3,0,Rapido,Dano(GlassCannon),107.24,21,28,1.37,7.01
2026-09-01 15:15:03,3,0,Lento,Tank,390.02,163,21,1.03,2.91
2026-09-01 15:15:03,3,0,Lento,Balanceado,422.23,71,34,1.07,4.35
2026-09-01 15:15:03,3,0,Lento,Dano(GlassCannon),282.26,13,40,1.24,3.67
2026-09-01 15:15:03,3,0,Medio,Tank,517.15,97,18,1.20,6.45
